cd_geocodi,favela_present,predicted_favela_present
355030828000070,1.0,1.0
355030828000071,1.0,1.0
355030828000072,1.0,1.0
355030828000073,1.0,1.0
355030828000074,1.0,1.0
355030828000075,0.0,0.0
355030828000076,0.0,0.0
355030828000077,0.0,0.0
355030828000078,0.0,0.0
355030828000079,0.0,0.0
355030828000080,0.0,0.0
355030828000081,0.0,0.0
355030828000082,0.0,0.0
355030828000083,0.0,0.0
355030828000084,0.0,0.0
355030828000085,0.0,0.0
355030828000086,0.0,0.0
355030828000087,1.0,1.0
355030828000088,0.0,0.0
355030828000089,0.0,0.0
355030828000090,0.0,0.0
355030828000091,0.0,0.0
355030828000092,0.0,0.0
355030828000093,0.0,0.0
355030828000094,0.0,0.0
355030828000095,0.0,0.0
355030828000096,0.0,0.0
355030828000097,0.0,0.0
355030828000098,0.0,0.0
355030828000099,0.0,0.0
355030828000100,0.0,0.0
355030828000101,1.0,0.0
355030828000102,0.0,0.0
355030828000103,0.0,0.0
355030828000104,1.0,1.0
355030828000105,0.0,0.0
355030828000106,1.0,1.0
355030828000107,0.0,0.0
355030828000108,0.0,0.0
355030828000109,0.0,0.0
355030828000110,0.0,0.0
355030828000111,1.0,1.0
355030828000112,0.0,0.0
355030828000113,0.0,0.0
355030828000114,0.0,0.0
355030828000115,0.0,0.0
355030828000116,0.0,0.0
355030828000117,0.0,0.0
355030828000118,0.0,0.0
355030828000119,0.0,1.0
355030828000120,1.0,1.0
355030828000121,0.0,0.0
355030828000122,1.0,0.0
355030828000123,1.0,1.0
355030828000124,0.0,0.0
355030828000125,0.0,0.0
355030828000126,0.0,0.0
355030828000127,0.0,0.0
355030828000128,0.0,0.0
355030828000129,0.0,0.0
355030828000130,0.0,0.0
355030828000131,0.0,0.0
355030828000132,0.0,0.0
355030828000133,0.0,0.0
355030828000134,0.0,0.0
355030828000135,0.0,0.0
355030828000136,0.0,0.0
355030828000137,0.0,0.0
355030828000138,0.0,0.0
355030828000139,0.0,0.0
355030828000140,1.0,1.0
355030828000141,0.0,0.0
355030828000142,0.0,0.0
355030828000143,1.0,1.0
355030828000144,0.0,0.0
355030828000145,0.0,0.0
355030828000146,0.0,0.0
355030828000147,1.0,1.0
355030828000148,0.0,0.0
355030828000149,0.0,0.0
355030828000150,0.0,0.0
355030828000151,0.0,0.0
355030828000152,0.0,0.0
355030828000153,1.0,1.0
355030828000154,1.0,1.0
355030828000155,0.0,0.0
355030828000156,0.0,0.0
355030828000157,1.0,1.0
355030828000158,0.0,0.0
355030828000159,0.0,0.0
355030828000160,0.0,0.0
355030828000161,0.0,0.0
355030828000162,0.0,0.0
355030828000163,1.0,1.0
355030828000164,0.0,0.0
355030828000165,1.0,1.0
355030828000166,0.0,0.0
355030828000167,1.0,1.0
355030828000168,0.0,0.0
355030828000169,1.0,1.0
355030828000170,1.0,1.0
355030828000171,1.0,1.0
355030828000172,1.0,1.0
355030828000173,1.0,1.0
355030828000174,1.0,1.0
355030828000175,1.0,1.0
355030828000176,1.0,1.0
355030828000177,1.0,1.0
355030828000178,1.0,1.0
355030829000001,0.0,0.0
355030829000002,0.0,0.0
355030829000003,0.0,0.0
355030829000004,0.0,0.0
355030829000005,0.0,0.0
355030829000006,0.0,0.0
355030829000007,0.0,0.0
355030829000008,0.0,0.0
355030829000009,0.0,0.0
355030829000010,0.0,0.0
355030829000011,0.0,0.0
355030829000012,0.0,0.0
355030829000013,0.0,0.0
355030829000014,0.0,0.0
355030829000015,0.0,0.0
355030829000016,0.0,0.0
355030829000017,0.0,0.0
355030829000018,0.0,0.0
355030829000019,0.0,0.0
355030829000020,0.0,0.0
355030829000021,0.0,0.0
355030829000022,0.0,0.0
355030829000023,0.0,0.0
355030829000024,0.0,0.0
355030829000025,0.0,0.0
355030829000026,0.0,0.0
355030829000027,0.0,0.0
355030829000028,0.0,0.0
355030829000029,0.0,0.0
355030829000030,0.0,0.0
355030829000031,1.0,1.0
355030829000032,0.0,0.0
355030829000033,0.0,0.0
355030829000034,0.0,0.0
355030829000035,0.0,0.0
355030829000036,0.0,0.0
355030829000037,1.0,1.0
355030829000038,1.0,1.0
355030829000039,0.0,0.0
355030829000040,0.0,0.0
355030829000041,0.0,0.0
355030829000042,0.0,0.0
355030829000043,0.0,0.0
355030829000044,0.0,0.0
355030829000045,0.0,0.0
355030829000046,0.0,0.0
355030829000047,0.0,0.0
355030829000048,0.0,0.0
355030829000049,0.0,0.0
355030829000050,0.0,0.0
355030829000051,0.0,0.0
355030829000052,0.0,0.0
355030829000053,0.0,0.0
355030829000054,0.0,0.0
355030829000055,0.0,0.0
355030829000056,1.0,1.0
355030829000057,1.0,1.0
355030829000058,0.0,0.0
355030829000059,0.0,0.0
355030829000060,0.0,0.0
355030829000061,0.0,0.0
355030829000062,0.0,0.0
355030829000063,0.0,0.0
355030829000064,0.0,0.0
355030829000065,0.0,0.0
355030829000066,0.0,0.0
355030829000067,0.0,0.0
355030829000068,0.0,0.0
355030829000069,0.0,0.0
355030829000070,0.0,0.0
355030829000071,0.0,0.0
355030829000072,0.0,0.0
355030829000073,0.0,0.0
355030829000074,1.0,0.0
355030829000075,1.0,1.0
355030829000076,0.0,0.0
355030829000077,0.0,0.0
355030829000078,0.0,0.0
355030829000079,0.0,0.0
355030829000080,0.0,0.0
355030829000081,0.0,0.0
355030829000082,0.0,0.0
355030829000083,0.0,0.0
355030829000084,0.0,0.0
355030829000085,0.0,0.0
355030829000086,0.0,0.0
355030829000087,0.0,0.0
355030829000088,0.0,0.0
355030829000089,0.0,0.0
355030829000090,0.0,0.0
355030829000091,0.0,0.0
355030829000092,0.0,0.0
355030829000093,0.0,0.0
355030829000094,0.0,0.0
355030829000095,0.0,0.0
355030829000096,0.0,0.0
355030829000097,0.0,0.0
355030829000098,0.0,0.0
355030829000099,0.0,0.0
355030829000100,0.0,0.0
355030829000101,0.0,0.0
355030829000102,0.0,0.0
355030829000103,0.0,0.0
355030829000104,0.0,0.0
355030829000105,0.0,0.0
355030829000106,1.0,1.0
355030829000107,0.0,0.0
355030829000108,0.0,0.0
355030829000109,0.0,0.0
355030829000110,0.0,0.0
355030829000111,0.0,0.0
355030829000112,0.0,0.0
355030829000113,0.0,0.0
355030829000114,1.0,1.0
355030829000115,0.0,0.0
355030829000116,1.0,1.0
355030829000117,0.0,0.0
355030829000118,0.0,0.0
355030829000119,0.0,0.0
355030829000120,0.0,0.0
355030829000121,0.0,0.0
355030829000122,0.0,0.0
355030829000123,1.0,1.0
355030829000124,1.0,1.0
355030829000125,1.0,1.0
355030829000126,1.0,1.0
355030829000127,0.0,0.0
355030829000128,1.0,1.0
355030829000129,1.0,1.0
355030829000130,1.0,1.0
355030829000131,1.0,1.0
355030829000132,1.0,0.0
355030829000133,0.0,1.0
355030829000134,1.0,1.0
355030829000135,0.0,0.0
355030829000136,0.0,0.0
355030829000137,1.0,1.0
355030829000138,1.0,1.0
355030829000139,1.0,1.0
355030829000140,1.0,1.0
355030829000141,1.0,1.0
355030829000142,0.0,0.0
355030829000143,0.0,0.0
355030829000144,0.0,0.0
355030829000145,0.0,0.0
355030829000146,1.0,1.0
355030829000147,0.0,0.0
355030829000148,0.0,0.0
355030829000149,0.0,0.0
355030829000150,0.0,0.0
355030829000151,1.0,1.0
355030829000152,0.0,0.0
355030829000153,0.0,0.0
355030829000154,0.0,0.0
355030829000155,0.0,0.0
355030829000156,0.0,1.0
355030829000157,0.0,0.0
355030829000158,0.0,0.0
355030829000159,1.0,1.0
355030829000160,1.0,1.0
355030829000161,1.0,1.0
355030829000162,0.0,0.0
355030829000163,0.0,0.0
355030829000164,0.0,0.0
355030829000165,0.0,0.0
355030829000166,0.0,0.0
355030829000167,0.0,0.0
355030829000168,0.0,0.0
355030829000169,0.0,0.0
355030829000170,0.0,0.0
355030829000171,0.0,0.0
355030829000172,0.0,0.0
355030829000173,0.0,0.0
355030829000174,0.0,0.0
355030829000175,0.0,0.0
355030829000176,0.0,0.0
355030829000177,0.0,0.0
355030829000178,0.0,0.0
355030829000179,0.0,0.0
355030829000180,0.0,0.0
355030829000181,0.0,0.0
355030829000182,0.0,0.0
355030829000183,0.0,0.0
355030829000184,0.0,0.0
355030829000185,1.0,1.0
355030829000186,0.0,0.0
355030829000187,0.0,0.0
355030829000188,0.0,0.0
355030829000189,0.0,0.0
355030829000190,0.0,0.0
355030829000191,0.0,0.0
355030829000192,0.0,0.0
355030829000193,0.0,0.0
355030829000194,0.0,0.0
355030829000195,0.0,0.0
355030829000196,0.0,0.0
355030829000197,0.0,0.0
355030829000198,0.0,0.0
355030829000199,0.0,0.0
355030829000200,0.0,0.0
355030829000201,0.0,0.0
355030829000202,0.0,0.0
355030829000203,0.0,0.0
355030829000204,0.0,0.0
355030829000205,0.0,0.0
355030829000206,0.0,0.0
355030829000207,1.0,0.0
355030829000208,0.0,0.0
355030829000209,1.0,1.0
355030829000210,0.0,0.0
355030829000211,1.0,1.0
355030829000212,0.0,0.0
355030829000213,0.0,0.0
355030829000214,0.0,0.0
355030829000215,0.0,0.0
355030829000216,1.0,0.0
355030829000217,0.0,0.0
355030829000218,0.0,0.0
355030829000219,0.0,0.0
355030829000220,1.0,1.0
355030829000221,0.0,0.0
355030829000222,0.0,0.0
355030829000223,0.0,0.0
355030829000224,0.0,0.0
355030829000225,0.0,0.0
355030829000226,0.0,0.0
355030829000227,0.0,0.0
355030829000228,0.0,0.0
355030829000229,0.0,0.0
355030829000230,0.0,0.0
355030829000231,1.0,1.0
355030829000232,1.0,1.0
355030829000233,0.0,0.0
355030829000234,0.0,1.0
355030830000001,0.0,0.0
355030830000002,0.0,0.0
355030830000003,0.0,0.0
355030830000004,0.0,0.0
355030830000005,0.0,0.0
355030830000006,0.0,0.0
355030830000007,0.0,0.0
355030830000008,1.0,1.0
355030830000009,1.0,1.0
355030830000010,1.0,1.0
355030830000011,0.0,0.0
355030830000012,0.0,0.0
355030830000013,0.0,0.0
355030830000014,0.0,0.0
355030830000015,0.0,0.0
355030830000016,0.0,0.0
355030830000017,0.0,0.0
355030830000018,0.0,0.0
355030830000019,0.0,0.0
355030830000020,0.0,0.0
355030830000021,0.0,0.0
355030830000022,0.0,0.0
355030830000023,1.0,0.0
355030830000024,0.0,0.0
355030830000025,0.0,0.0
355030830000026,0.0,0.0
355030830000027,1.0,1.0
355030830000028,0.0,0.0
355030830000029,0.0,0.0
355030830000030,1.0,1.0
355030830000031,0.0,0.0
355030830000032,0.0,0.0
355030830000033,0.0,0.0
355030830000034,1.0,1.0
355030830000035,1.0,1.0
355030830000036,0.0,1.0
355030830000037,1.0,1.0
355030830000038,0.0,0.0
355030830000039,0.0,0.0
355030830000040,1.0,1.0
355030830000041,1.0,0.0
355030830000042,1.0,1.0
355030830000043,1.0,1.0
355030830000044,1.0,1.0
355030830000045,1.0,1.0
355030830000046,0.0,0.0
355030830000047,1.0,1.0
355030830000048,1.0,1.0
355030830000049,1.0,1.0
355030830000050,1.0,0.0
355030830000051,1.0,1.0
355030830000052,1.0,1.0
355030830000053,1.0,1.0
355030830000054,1.0,1.0
355030830000055,1.0,1.0
355030830000056,1.0,1.0
355030830000057,1.0,1.0
355030830000058,0.0,0.0
355030830000059,1.0,1.0
355030830000060,0.0,0.0
355030830000061,1.0,1.0
355030830000062,0.0,0.0
355030830000063,1.0,1.0
355030830000064,0.0,0.0
355030830000065,0.0,0.0
355030830000066,0.0,0.0
355030830000067,1.0,1.0
355030830000068,1.0,1.0
355030830000069,0.0,1.0
355030830000070,0.0,0.0
355030830000071,1.0,1.0
355030830000072,1.0,1.0
355030830000073,0.0,0.0
355030830000074,0.0,0.0
355030830000075,1.0,1.0
355030830000076,1.0,1.0
355030830000077,0.0,0.0
355030830000078,0.0,1.0
355030830000079,0.0,0.0
355030830000080,0.0,0.0
355030830000081,1.0,1.0
355030830000082,0.0,0.0
355030830000083,0.0,0.0
355030830000084,0.0,1.0
355030830000085,1.0,1.0
355030830000086,1.0,1.0
355030830000087,1.0,1.0
355030830000088,0.0,0.0
355030830000089,0.0,0.0
355030830000090,1.0,0.0
355030830000091,1.0,1.0
355030830000092,1.0,1.0
355030830000093,1.0,1.0
355030830000094,0.0,0.0
355030830000095,1.0,0.0
355030830000096,1.0,1.0
355030830000097,1.0,1.0
355030830000098,1.0,1.0
355030830000099,0.0,1.0
355030830000100,1.0,1.0
355030830000101,1.0,1.0
355030830000102,1.0,1.0
355030830000103,1.0,1.0
355030830000104,1.0,1.0
355030830000105,1.0,1.0
355030830000106,0.0,0.0
355030830000107,0.0,0.0
355030830000108,0.0,0.0
355030830000109,0.0,0.0
355030830000110,1.0,1.0
355030830000111,1.0,1.0
355030830000112,1.0,1.0
355030830000113,0.0,1.0
355030830000114,0.0,0.0
355030830000115,1.0,0.0
355030830000116,0.0,0.0
355030830000117,1.0,1.0
355030830000118,0.0,0.0
355030830000119,0.0,0.0
355030830000120,0.0,0.0
355030830000121,0.0,0.0
355030830000122,0.0,0.0
355030830000123,0.0,0.0
355030830000124,0.0,0.0
355030830000125,0.0,0.0
355030830000126,0.0,0.0
355030830000127,0.0,0.0
355030830000128,0.0,0.0
355030830000129,0.0,0.0
355030830000130,0.0,0.0
355030830000131,0.0,0.0
355030830000132,0.0,0.0
355030830000148,0.0,0.0
355030830000149,0.0,0.0
355030830000150,0.0,0.0
355030830000151,1.0,1.0
355030830000152,0.0,0.0
355030830000153,1.0,1.0
355030830000154,0.0,0.0
355030830000155,0.0,0.0
355030830000156,0.0,0.0
355030830000157,0.0,0.0
355030830000158,0.0,0.0
355030830000159,0.0,0.0
355030830000160,0.0,0.0
355030830000161,1.0,1.0
355030830000162,0.0,0.0
355030830000163,1.0,1.0
355030830000164,0.0,0.0
355030830000165,0.0,0.0
355030830000166,0.0,0.0
355030830000167,0.0,0.0
355030830000168,0.0,0.0
355030830000169,1.0,1.0
355030830000170,1.0,1.0
355030830000171,1.0,1.0
355030830000172,1.0,1.0
355030830000173,1.0,1.0
355030830000174,1.0,1.0
355030830000175,1.0,1.0
355030830000176,1.0,1.0
355030830000177,0.0,0.0
355030830000178,1.0,1.0
355030830000179,0.0,1.0
355030830000180,1.0,1.0
355030830000181,1.0,1.0
355030830000182,1.0,0.0
355030830000183,0.0,0.0
355030830000184,1.0,0.0
355030830000185,1.0,1.0
355030830000186,1.0,1.0
355030830000187,1.0,1.0
355030830000188,1.0,1.0
355030830000189,1.0,1.0
355030830000190,0.0,0.0
355030830000191,0.0,0.0
355030830000192,0.0,0.0
355030830000193,0.0,0.0
355030830000194,0.0,0.0
355030830000195,0.0,0.0
355030830000196,0.0,0.0
355030830000197,0.0,0.0
355030830000198,0.0,0.0
355030830000199,0.0,0.0
355030830000200,0.0,0.0
355030830000201,0.0,0.0
355030830000202,0.0,0.0
355030830000203,0.0,0.0
355030830000204,0.0,0.0
355030830000205,0.0,0.0
355030830000206,0.0,0.0
355030830000207,0.0,0.0
355030830000208,1.0,1.0
355030830000209,0.0,0.0
355030830000210,0.0,0.0
355030830000211,1.0,1.0
355030830000212,1.0,1.0
355030830000213,1.0,1.0
355030830000214,1.0,1.0
355030830000215,1.0,1.0
355030830000216,1.0,1.0
355030830000217,1.0,1.0
355030830000218,1.0,1.0
355030830000219,1.0,1.0
355030830000220,1.0,1.0
355030830000221,1.0,1.0
355030830000222,1.0,1.0
355030830000223,1.0,1.0
355030830000224,1.0,1.0
355030830000225,1.0,1.0
355030830000226,1.0,1.0
355030830000227,1.0,1.0
355030830000228,1.0,1.0
355030830000229,1.0,1.0
355030830000230,1.0,1.0
355030830000231,0.0,0.0
355030830000232,0.0,0.0
355030830000233,0.0,0.0
355030830000234,1.0,1.0
355030830000235,0.0,0.0
355030830000236,0.0,0.0
355030830000237,0.0,0.0
355030830000238,0.0,0.0
355030830000239,0.0,0.0
355030830000240,1.0,1.0
355030830000241,1.0,1.0
355030830000242,1.0,0.0
355030830000243,0.0,0.0
355030830000244,0.0,0.0
355030830000245,0.0,0.0
355030830000246,0.0,0.0
355030830000247,0.0,0.0
355030830000248,1.0,1.0
355030830000249,1.0,1.0
355030830000250,1.0,1.0
355030830000251,1.0,1.0
355030830000252,1.0,1.0
355030830000253,1.0,1.0
355030830000254,1.0,1.0
355030830000255,1.0,1.0
355030830000256,1.0,1.0
355030830000257,1.0,1.0
355030830000258,0.0,0.0
355030830000259,0.0,1.0
355030830000260,0.0,0.0
355030830000261,0.0,0.0
355030830000262,1.0,1.0
355030830000263,0.0,0.0
355030830000264,0.0,0.0
355030830000265,1.0,1.0
355030830000266,1.0,1.0
355030830000267,0.0,0.0
355030830000268,1.0,1.0
355030830000269,0.0,0.0
355030830000270,0.0,0.0
355030830000271,0.0,0.0
355030830000272,0.0,0.0
355030830000273,0.0,0.0
355030830000274,0.0,0.0
355030830000275,0.0,0.0
355030830000276,0.0,0.0
355030830000277,0.0,0.0
355030830000278,0.0,0.0
355030830000279,0.0,0.0
355030830000280,0.0,0.0
355030830000281,0.0,0.0
355030830000282,1.0,1.0
355030830000283,0.0,0.0
355030830000284,0.0,0.0
355030830000285,0.0,0.0
355030830000286,0.0,0.0
355030830000287,0.0,0.0
355030830000288,0.0,0.0
355030830000289,0.0,0.0
355030830000290,0.0,0.0
355030830000291,0.0,0.0
355030830000292,0.0,0.0
355030830000293,0.0,0.0
355030830000294,0.0,0.0
355030830000295,0.0,0.0
355030830000296,0.0,0.0
355030830000297,0.0,0.0
355030830000298,1.0,0.0
355030830000299,0.0,0.0
355030830000300,0.0,0.0
355030830000301,0.0,0.0
355030830000302,1.0,1.0
355030830000303,1.0,1.0
355030830000304,1.0,1.0
355030830000305,1.0,1.0
355030830000306,0.0,0.0
355030830000307,1.0,1.0
355030830000308,1.0,1.0
355030830000309,1.0,1.0
355030830000310,1.0,1.0
355030830000311,1.0,1.0
355030830000312,1.0,1.0
355030830000313,0.0,0.0
355030830000314,1.0,1.0
355030830000315,1.0,1.0
355030830000316,1.0,1.0
355030830000317,1.0,1.0
355030830000318,1.0,1.0
355030830000319,0.0,0.0
355030830000320,0.0,0.0
355030830000321,1.0,1.0
355030830000322,1.0,1.0
355030830000323,1.0,1.0
355030830000324,1.0,1.0
355030830000325,0.0,0.0
355030830000326,0.0,0.0
355030830000327,0.0,0.0
355030830000328,1.0,1.0
355030830000329,1.0,1.0
355030830000330,0.0,0.0
355030830000331,0.0,0.0
355030830000332,0.0,0.0
355030830000333,1.0,1.0
355030830000334,0.0,0.0
355030830000335,0.0,0.0
355030830000336,1.0,0.0
355030830000337,0.0,0.0
355030830000338,0.0,0.0
355030830000339,1.0,1.0
355030830000340,0.0,0.0
355030830000341,1.0,1.0
355030830000342,0.0,0.0
355030830000343,0.0,0.0
355030830000344,0.0,0.0
355030830000345,0.0,0.0
355030830000346,0.0,0.0
355030830000347,0.0,0.0
355030830000348,0.0,0.0
355030830000349,0.0,0.0
355030830000350,1.0,1.0
355030830000351,0.0,0.0
355030830000352,0.0,1.0
355030830000353,0.0,0.0
355030830000354,0.0,0.0
355030830000355,1.0,1.0
355030830000356,0.0,0.0
355030830000357,1.0,1.0
355030830000358,1.0,1.0
355030830000359,1.0,1.0
355030830000360,1.0,1.0
355030830000361,1.0,1.0
355030830000362,0.0,0.0
355030830000363,1.0,1.0
355030830000364,1.0,1.0
355030830000365,0.0,0.0
355030830000366,0.0,0.0
355030830000367,0.0,0.0
355030830000368,1.0,1.0
355030830000369,1.0,0.0
355030830000370,0.0,0.0
355030830000371,1.0,1.0
355030830000372,1.0,1.0
355030830000373,1.0,1.0
355030830000374,0.0,0.0
355030830000375,0.0,0.0
355030830000376,0.0,0.0
355030830000377,1.0,1.0
355030830000378,1.0,0.0
355030830000379,0.0,0.0
355030830000380,1.0,1.0
355030830000381,0.0,0.0
355030830000382,0.0,0.0
355030830000383,0.0,0.0
355030830000384,1.0,1.0
355030830000385,0.0,0.0
355030830000386,0.0,0.0
355030830000387,0.0,0.0
355030830000388,1.0,1.0
355030830000389,0.0,0.0
355030830000390,0.0,0.0
355030830000391,0.0,0.0
355030830000392,0.0,0.0
355030830000393,0.0,0.0
355030830000394,0.0,0.0
355030830000395,1.0,1.0
355030830000396,0.0,0.0
355030830000397,0.0,0.0
355030830000398,1.0,1.0
355030830000399,0.0,0.0
355030830000400,0.0,0.0
355030830000401,1.0,1.0
355030830000402,1.0,1.0
355030830000418,0.0,0.0
355030830000419,0.0,0.0
355030830000420,0.0,0.0
355030830000421,0.0,0.0
355030830000422,0.0,0.0
355030830000423,0.0,0.0
355030830000424,0.0,0.0
355030830000425,0.0,0.0
355030830000426,0.0,0.0
355030830000427,1.0,1.0
355030830000428,0.0,0.0
355030830000429,0.0,0.0
355030830000430,0.0,0.0
355030830000431,0.0,1.0
355030830000432,0.0,0.0
355030830000433,0.0,0.0
355030830000434,1.0,1.0
355030830000435,1.0,1.0
355030830000436,0.0,1.0
355030830000437,1.0,1.0
355030830000438,1.0,1.0
355030830000439,1.0,1.0
355030830000440,1.0,1.0
355030830000441,0.0,0.0
355030830000442,1.0,1.0
355030830000443,0.0,0.0
355030830000444,0.0,0.0
355030830000445,0.0,0.0
355030830000446,0.0,0.0
355030830000447,0.0,0.0
355030830000448,0.0,1.0
355030830000449,0.0,0.0
355030830000450,0.0,0.0
355030830000451,0.0,0.0
355030830000452,1.0,0.0
355030830000453,1.0,1.0
355030830000454,0.0,0.0
355030830000455,1.0,1.0
355030830000456,1.0,1.0
355030830000457,0.0,0.0
355030830000458,0.0,0.0
355030830000459,1.0,1.0
355030830000460,0.0,0.0
355030830000461,0.0,0.0
355030830000462,0.0,0.0
355030830000463,0.0,0.0
355030830000464,0.0,0.0
355030830000465,0.0,0.0
355030830000466,0.0,0.0
355030830000467,0.0,0.0
355030830000468,0.0,0.0
355030830000469,0.0,0.0
355030830000470,0.0,0.0
355030830000471,0.0,0.0
355030830000472,1.0,1.0
355030830000473,0.0,0.0
355030830000474,0.0,0.0
355030830000475,0.0,0.0
355030830000476,0.0,0.0
355030830000477,0.0,0.0
355030830000478,0.0,0.0
355030830000479,1.0,1.0
355030830000480,0.0,0.0
355030830000481,0.0,0.0
355030830000482,0.0,0.0
355030830000483,0.0,0.0
355030830000484,0.0,0.0
355030830000485,0.0,0.0
355030830000486,0.0,0.0
355030830000487,1.0,1.0
355030830000488,1.0,0.0
355030830000489,0.0,0.0
355030830000490,0.0,0.0
355030830000491,1.0,1.0
355030830000492,1.0,1.0
355030830000493,0.0,0.0
355030830000494,0.0,0.0
355030830000495,0.0,0.0
355030830000496,0.0,0.0
355030830000497,0.0,0.0
355030830000498,0.0,0.0
355030830000499,1.0,1.0
355030830000500,0.0,0.0
355030830000501,0.0,0.0
355030830000502,0.0,0.0
355030830000503,0.0,0.0
355030830000504,0.0,0.0
355030830000505,1.0,1.0
355030830000506,0.0,0.0
355030830000507,0.0,0.0
355030830000523,0.0,0.0
355030830000524,0.0,0.0
355030830000525,0.0,0.0
355030830000526,0.0,0.0
355030830000527,0.0,0.0
355030830000528,0.0,0.0
355030830000529,0.0,0.0
355030830000530,0.0,0.0
355030830000531,0.0,0.0
355030830000532,0.0,0.0
355030830000533,0.0,0.0
355030830000534,0.0,0.0
355030830000535,0.0,0.0
355030830000536,0.0,0.0
355030830000537,0.0,0.0
355030830000538,0.0,0.0
355030830000539,0.0,0.0
355030830000540,0.0,0.0
355030830000541,0.0,0.0
355030830000542,0.0,0.0
355030830000543,0.0,0.0
355030830000544,0.0,0.0
355030830000545,0.0,0.0
355030830000546,0.0,0.0
355030830000547,0.0,0.0
355030830000548,0.0,0.0
355030830000549,0.0,0.0
355030830000550,0.0,0.0
355030830000551,0.0,0.0
355030830000552,0.0,0.0
355030830000553,0.0,0.0
355030830000554,0.0,0.0
355030830000555,0.0,0.0
355030830000556,0.0,0.0
355030830000557,0.0,0.0
355030830000558,0.0,0.0
355030830000559,0.0,0.0
355030830000560,0.0,0.0
355030830000561,0.0,0.0
355030830000562,0.0,0.0
355030830000563,0.0,0.0
355030830000564,0.0,0.0
355030830000565,0.0,0.0
355030830000566,0.0,0.0
355030830000567,1.0,1.0
355030830000568,0.0,0.0
355030830000569,0.0,0.0
355030830000570,0.0,0.0
355030830000571,0.0,0.0
355030830000572,0.0,0.0
355030830000573,0.0,0.0
355030830000574,0.0,0.0
355030830000575,0.0,0.0
355030830000576,0.0,0.0
355030830000577,0.0,0.0
355030830000578,0.0,0.0
355030830000579,1.0,1.0
355030830000580,0.0,0.0
355030830000581,0.0,0.0
355030830000582,0.0,0.0
355030830000583,0.0,0.0
355030830000584,0.0,0.0
355030830000585,0.0,0.0
355030830000586,0.0,0.0
355030830000587,0.0,0.0
355030830000588,0.0,0.0
355030830000589,0.0,0.0
355030830000590,0.0,1.0
355030830000591,0.0,0.0
355030830000592,0.0,0.0
355030830000593,0.0,0.0
355030830000594,0.0,0.0
355030830000595,0.0,0.0
355030830000596,0.0,0.0
355030830000597,1.0,1.0
355030830000598,1.0,1.0
355030830000599,0.0,0.0
355030830000600,0.0,0.0
355030830000601,1.0,1.0
355030830000602,0.0,0.0
355030830000603,0.0,0.0
355030830000604,0.0,0.0
355030830000605,1.0,1.0
355030830000606,0.0,0.0
355030830000607,1.0,1.0
355030830000608,0.0,0.0
355030830000609,0.0,0.0
355030830000610,1.0,1.0
355030830000611,0.0,0.0
355030830000612,0.0,0.0
355030830000613,0.0,0.0
355030830000614,0.0,0.0
355030830000615,1.0,1.0
355030830000616,0.0,0.0
355030830000617,1.0,1.0
355030830000618,1.0,1.0
355030830000619,1.0,1.0
355030830000620,1.0,1.0
355030830000621,1.0,1.0
355030830000622,0.0,0.0
355030830000623,0.0,0.0
355030830000624,0.0,0.0
355030830000625,0.0,0.0
355030830000626,0.0,1.0
355030830000627,1.0,1.0
355030830000628,0.0,0.0
355030830000629,1.0,1.0
355030830000630,1.0,1.0
355030830000631,0.0,0.0
355030830000632,0.0,0.0
355030830000633,0.0,0.0
355030830000634,0.0,0.0
355030830000635,0.0,0.0
355030830000636,1.0,1.0
355030830000637,1.0,1.0
355030830000638,1.0,1.0
355030830000639,1.0,1.0
355030830000640,0.0,0.0
355030830000641,1.0,1.0
355030830000642,1.0,1.0
355030830000643,0.0,0.0
355030830000644,1.0,1.0
355030830000645,1.0,1.0
355030830000646,1.0,1.0
355030830000647,1.0,1.0
355030830000648,1.0,1.0
355030830000649,0.0,0.0
355030830000650,1.0,1.0
355030830000651,1.0,1.0
355030830000652,0.0,0.0
355030830000653,1.0,1.0
355030830000654,0.0,0.0
355030830000655,0.0,0.0
355030830000656,1.0,1.0
355030830000657,0.0,0.0
355030830000658,0.0,0.0
355030830000659,0.0,0.0
355030830000660,0.0,0.0
355030830000661,0.0,0.0
355030830000662,1.0,1.0
355030830000663,0.0,1.0
355030830000664,1.0,1.0
355030830000665,1.0,1.0
355030830000666,0.0,0.0
355030830000667,1.0,1.0
355030830000668,1.0,1.0
355030830000669,1.0,1.0
355030830000670,1.0,1.0
355030830000671,1.0,1.0
355030830000672,1.0,1.0
355030830000673,1.0,1.0
355030830000674,1.0,1.0
355030830000675,0.0,1.0
355030830000676,1.0,1.0
355030830000677,1.0,1.0
355030830000678,1.0,1.0
355030830000679,1.0,1.0
355030830000680,1.0,1.0
355030830000681,1.0,1.0
355030830000682,0.0,0.0
355030830000683,1.0,1.0
355030830000684,1.0,1.0
355030830000685,1.0,1.0
355030830000686,1.0,1.0
355030831000001,0.0,0.0
355030831000002,0.0,0.0
355030831000003,0.0,0.0
355030831000004,0.0,0.0
355030831000005,0.0,0.0
355030831000006,0.0,0.0
355030831000007,1.0,0.0
355030831000008,1.0,1.0
355030831000009,0.0,0.0
355030831000010,1.0,1.0
355030831000011,0.0,0.0
355030831000012,0.0,0.0
355030831000013,0.0,0.0
355030831000014,0.0,0.0
